pdf_path,company_year_key,qa_count,qa_count_cumulative
2022-04-12__成都大宏立机器股份有限公司__300865__大宏立__2021年__年度报告.pdf,成都大宏立机器股份有限公司#2021,1,1531
2022-04-08__成都天奥电子股份有限公司__002935__天奥电子__2021年__年度报告.pdf,成都天奥电子股份有限公司#2021,1,1532
2020-04-15__成都市贝瑞和康基因技术股份有限公司__000710__贝瑞基因__2019年__年度报告.pdf,成都市贝瑞和康基因技术股份有限公司#2019,1,1533
2020-04-17__成都市路桥工程股份有限公司__002628__成都路桥__2019年__年度报告.pdf,成都市路桥工程股份有限公司#2019,1,1534
2020-04-23__成都新易盛通信技术股份有限公司__300502__新易盛__2019年__年度报告.pdf,成都新易盛通信技术股份有限公司#2019,1,1535
2022-04-22__成都新易盛通信技术股份有限公司__300502__新易盛__2021年__年度报告.pdf,成都新易盛通信技术股份有限公司#2021,1,1536
2021-04-22__成都旭光电子股份有限公司__600353__旭光电子__2020年__年度报告.pdf,成都旭光电子股份有限公司#2020,1,1537
2021-04-16__成都燃气集团股份有限公司__603053__成都燃气__2020年__年度报告.pdf,成都燃气集团股份有限公司#2020,1,1538
2022-04-26__成都盟升电子技术股份有限公司__688311__盟升电子__2021年__年度报告.pdf,成都盟升电子技术股份有限公司#2021,1,1539
2020-03-31__成都硅宝科技股份有限公司__300019__硅宝科技__2019年__年度报告.pdf,成都硅宝科技股份有限公司#2019,1,1540
2021-03-30__成都苑东生物制药股份有限公司__688513__苑东生物__2020年__年度报告.pdf,成都苑东生物制药股份有限公司#2020,1,1541
2022-04-13__成都西菱动力科技股份有限公司__300733__西菱动力__2021年__年度报告.pdf,成都西菱动力科技股份有限公司#2021,1,1542
2022-03-29__成都豪能科技股份有限公司__603809__豪能股份__2021年__年度报告.pdf,成都豪能科技股份有限公司#2021,1,1543
2022-04-26__成都运达科技股份有限公司__300440__运达科技__2021年__年度报告.pdf,成都运达科技股份有限公司#2021,1,1544
2020-03-28__成都银河磁体股份有限公司__300127__银河磁体__2019年__年度报告.pdf,成都银河磁体股份有限公司#2019,1,1545
2022-04-25__成都雷电微力科技股份有限公司__301050__雷电微力__2021年__年度报告.pdf,成都雷电微力科技股份有限公司#2021,1,1546
2020-02-29__成都高新发展股份有限公司__000628__高新发展__2019年__年度报告.pdf,成都高新发展股份有限公司#2019,1,1547
2021-04-16__扬州扬杰电子科技股份有限公司__300373__扬杰科技__2020年__年度报告.pdf,扬州扬杰电子科技股份有限公司#2020,1,1548
2022-04-23__扬州晨化新材料股份有限公司__300610__晨化股份__2021年__年度报告.pdf,扬州晨化新材料股份有限公司#2021,1,1549
2022-03-29__扬州海昌新材股份有限公司__300885__海昌新材__2021年__年度报告.pdf,扬州海昌新材股份有限公司#2021,1,1550
2020-04-10__拉卡拉支付股份有限公司__300773__拉卡拉__2019年__年度报告.pdf,拉卡拉支付股份有限公司#2019,1,1551
2020-04-29__拉芳家化股份有限公司__603630__拉芳家化__2019年__年度报告.pdf,拉芳家化股份有限公司#2019,1,1552
2022-03-23__拓尔思信息技术股份有限公司__300229__拓尔思__2021年__年度报告.pdf,拓尔思信息技术股份有限公司#2021,1,1553
2020-04-14__拓维信息系统股份有限公司__002261__拓维信息__2019年__年度报告.pdf,拓维信息系统股份有限公司#2019,1,1554
2020-04-14__招商局积余产业运营服务股份有限公司__001914__招商积余__2019年__年度报告.pdf,招商局积余产业运营服务股份有限公司#2019,1,1555
2020-04-30__招商局能源运输股份有限公司__601872__招商轮船__2019年__年度报告.pdf,招商局能源运输股份有限公司#2019,1,1556
2022-03-28__招商局能源运输股份有限公司__601872__招商轮船__2021年__年度报告.pdf,招商局能源运输股份有限公司#2021,1,1557
2021-03-23__招商局蛇口工业区控股股份有限公司__001979__招商蛇口__2020年__年度报告.pdf,招商局蛇口工业区控股股份有限公司#2020,1,1558
2021-04-21__掌阅科技股份有限公司__603533__掌阅科技__2020年__年度报告.pdf,掌阅科技股份有限公司#2020,1,1559
2020-03-20__探路者控股集团股份有限公司__300005__探路者__2019年__年度报告.pdf,探路者控股集团股份有限公司#2019,1,1560
2021-04-16__探路者控股集团股份有限公司__300005__探路者__2020年__年度报告.pdf,探路者控股集团股份有限公司#2020,1,1561
2021-07-30__摩登大道时尚集团股份有限公司__002656__摩登大道__2020年__年度报告.pdf,摩登大道时尚集团股份有限公司#2020,1,1562
2020-05-22__数源科技股份有限公司__000909__数源科技__2019年__年度报告.pdf,数源科技股份有限公司#2019,1,1563
2021-04-20__文峰大世界连锁发展股份有限公司__601010__文峰股份__2020年__年度报告.pdf,文峰大世界连锁发展股份有限公司#2020,1,1564
2022-04-28__文投控股股份有限公司__600715__文投控股__2021年__年度报告.pdf,文投控股股份有限公司#2021,1,1565
2020-03-31__文灿集团股份有限公司__603348__文灿股份__2019年__年度报告.pdf,文灿集团股份有限公司#2019,1,1566
2022-04-28__新东方新材料股份有限公司__603110__东方材料__2021年__年度报告.pdf,新东方新材料股份有限公司#2021,1,1567
2021-04-13__新亚制程浙江股份有限公司__002388__新亚制程__2020年__年度报告.pdf,新亚制程(浙江)股份有限公司#2020,1,1568
2021-04-13__新兴铸管股份有限公司__000778__新兴铸管__2020年__年度报告.pdf,新兴铸管股份有限公司#2020,1,1569
2020-03-26__新华人寿保险股份有限公司__601336__新华保险__2019年__年度报告.pdf,新华人寿保险股份有限公司#2019,1,1570
2022-03-31__新城控股集团股份有限公司__601155__新城控股__2021年__年度报告.pdf,新城控股集团股份有限公司#2021,1,1571
2021-03-29__新大陆数字技术股份有限公司__000997__新大陆__2020年__年度报告.pdf,新大陆数字技术股份有限公司#2020,1,1572
2021-03-20__新天绿色能源股份有限公司__600956__新天绿能__2020年__年度报告.pdf,新天绿色能源股份有限公司#2020,1,1573
2020-03-13__新奥天然气股份有限公司__600803__新奥股份__2019年__年度报告.pdf,新奥天然气股份有限公司#2019,1,1574
2021-04-28__新晨科技股份有限公司__300542__新晨科技__2020年__年度报告.pdf,新晨科技股份有限公司#2020,1,1575
2021-04-10__新智认知数字科技股份有限公司__603869__新智认知__2020年__年度报告.pdf,新智认知数字科技股份有限公司#2020,1,1576
2020-04-17__新疆东方环宇燃气股份有限公司__603706__东方环宇__2019年__年度报告.pdf,新疆东方环宇燃气股份有限公司#2019,1,1577
2020-03-24__新疆众和股份有限公司__600888__新疆众和__2019年__年度报告.pdf,新疆众和股份有限公司#2019,1,1578
2022-04-12__新疆八一钢铁股份有限公司__600581__八一钢铁__2021年__年度报告.pdf,新疆八一钢铁股份有限公司#2021,1,1579
2022-04-29__新疆准东石油技术股份有限公司__002207__准油股份__2021年__年度报告.pdf,新疆准东石油技术股份有限公司#2021,1,1580
2021-04-21__新疆友好集团股份有限公司__600778__友好集团__2020年__年度报告.pdf,新疆友好(集团)股份有限公司#2020,1,1581
2022-05-12__新疆合金投资股份有限公司__000633__合金投资__2021年__年度报告.pdf,新疆合金投资股份有限公司#2021,1,1582
2020-04-18__新疆国统管道股份有限公司__002205__国统股份__2019年__年度报告.pdf,新疆国统管道股份有限公司#2019,1,1583
2021-04-20__新疆国际实业股份有限公司__000159__国际实业__2020年__年度报告.pdf,新疆国际实业股份有限公司#2020,1,1584
2021-06-02__新疆塔里木农业综合开发股份有限公司__600359__新农开发__2020年__年度报告.pdf,新疆塔里木农业综合开发股份有限公司#2020,1,1585
2022-04-22__新疆天业股份有限公司__600075__新疆天业__2021年__年度报告.pdf,新疆天业股份有限公司#2021,1,1586
2022-04-15__新疆天富能源股份有限公司__600509__天富能源__2021年__年度报告.pdf,新疆天富能源股份有限公司#2021,1,1587
2020-04-01__新疆天顺供应链股份有限公司__002800__天顺股份__2019年__年度报告.pdf,新疆天顺供应链股份有限公司#2019,1,1588
2022-04-28__新疆机械研究院股份有限公司__300159__新研股份__2021年__年度报告.pdf,新疆机械研究院股份有限公司#2021,1,1589
2022-04-16__新疆汇嘉时代百货股份有限公司__603101__汇嘉时代__2021年__年度报告.pdf,新疆汇嘉时代百货股份有限公司#2021,1,1590
2022-04-27__新疆浩源天然气股份有限公司__002700__新疆浩源__2021年__年度报告.pdf,新疆浩源天然气股份有限公司#2021,1,1591
2021-03-31__新疆百花村医药集团股份有限公司__600721__百花医药__2020年__年度报告.pdf,新疆百花村医药集团股份有限公司#2020,1,1592
2020-03-31__新疆青松建材化工集团股份有限公司__600425__青松建化__2019年__年度报告.pdf,新疆青松建材化工(集团)股份有限公司#2019,1,1593
2021-04-20__新经典文化股份有限公司__603096__新经典__2020年__年度报告.pdf,新经典文化股份有限公司#2020,1,1594
2022-04-29__新里程健康科技集团股份有限公司__002219__新里程__2021年__年度报告.pdf,新里程健康科技集团股份有限公司#2021,1,1595
2021-03-23__方大集团股份有限公司__200055__方大集团__2020年__年度报告.pdf,方大集团股份有限公司#2020,1,1596
2021-04-10__无锡信捷电气股份有限公司__603416__信捷电气__2020年__年度报告.pdf,无锡信捷电气股份有限公司#2020,1,1597
2022-04-12__无锡力芯微电子股份有限公司__688601__力芯微__2021年__年度报告.pdf,无锡力芯微电子股份有限公司#2021,1,1598
2022-04-28__无锡华东重型机械股份有限公司__002685__华东重机__2021年__年度报告.pdf,无锡华东重型机械股份有限公司#2021,1,1599
2021-04-20__无锡华光环保能源集团股份有限公司__600475__华光环能__2020年__年度报告.pdf,无锡华光环保能源集团股份有限公司#2020,1,1600
2020-04-14__无锡双象超纤材料股份有限公司__002395__双象股份__2019年__年度报告.pdf,无锡双象超纤材料股份有限公司#2019,1,1601
2022-04-09__无锡和晶科技股份有限公司__300279__和晶科技__2021年__年度报告.pdf,无锡和晶科技股份有限公司#2021,1,1602
2020-04-20__无锡威唐工业技术股份有限公司__300707__威唐工业__2019年__年度报告.pdf,无锡威唐工业技术股份有限公司#2019,1,1603
2021-04-20__无锡威孚高科技集团股份有限公司__200581__威孚高科__2020年__年度报告.pdf,无锡威孚高科技集团股份有限公司#2020,1,1604
2020-03-31__无锡祥生医疗科技股份有限公司__688358__祥生医疗__2019年__年度报告.pdf,无锡祥生医疗科技股份有限公司#2019,1,1605
2022-05-28__无锡航亚科技股份有限公司__688510__航亚科技__2021年__年度报告.pdf,无锡航亚科技股份有限公司#2021,1,1606
2021-04-08__无锡芯朋微电子股份有限公司__688508__芯朋微__2020年__年度报告.pdf,无锡芯朋微电子股份有限公司#2020,1,1607
2022-03-18__无锡芯朋微电子股份有限公司__688508__芯朋微__2021年__年度报告.pdf,无锡芯朋微电子股份有限公司#2021,1,1608
2020-04-22__无锡蠡湖增压技术股份有限公司__300694__蠡湖股份__2019年__年度报告.pdf,无锡蠡湖增压技术股份有限公司#2019,1,1609
2020-03-26__无锡贝斯特精机股份有限公司__300580__贝斯特__2019年__年度报告.pdf,无锡贝斯特精机股份有限公司#2019,1,1610
2021-03-31__无锡阿科力科技股份有限公司__603722__阿科力__2020年__年度报告.pdf,无锡阿科力科技股份有限公司#2020,1,1611
2020-03-24__日照港股份有限公司__600017__日照港__2019年__年度报告.pdf,日照港股份有限公司#2019,1,1612
2022-03-31__日照港股份有限公司__600017__日照港__2021年__年度报告.pdf,日照港股份有限公司#2021,1,1613
2022-04-28__昆仑万维科技股份有限公司__300418__昆仑万维__2021年__年度报告.pdf,昆仑万维科技股份有限公司#2021,1,1614
2021-04-15__昆吾九鼎投资控股股份有限公司__600053__九鼎投资__2020年__年度报告.pdf,昆吾九鼎投资控股股份有限公司#2020,1,1615
2022-05-31__昆山国力电子科技股份有限公司__688103__国力股份__2021年__年度报告.pdf,昆山国力电子科技股份有限公司#2021,1,1616
2022-04-26__昆山新莱洁净应用材料股份有限公司__300260__新莱应材__2021年__年度报告.pdf,昆山新莱洁净应用材料股份有限公司#2021,1,1617
2021-03-31__昆山科森科技股份有限公司__603626__科森科技__2020年__年度报告.pdf,昆山科森科技股份有限公司#2020,1,1618
