status,master_id,company,company_norm,year,key,report_names,report_paths,question
matched,2758,郑州千味央厨食品股份有限公司,郑州千味央厨食品股份有限公司,2021,郑州千味央厨食品股份有限公司#2021,2022-04-29__郑州千味央厨食品股份有限公司__001215__千味央厨__2021年__年度报告.pdf,data/2022-04-29__郑州千味央厨食品股份有限公司__001215__千味央厨__2021年__年度报告.pdf,从2021年的年报数据可知，千味央厨期末的现金及现金等价物余额是多少元?
matched,2759,上海绿庭投资控股集团股份有限公司,上海绿庭投资控股集团股份有限公司,2019,上海绿庭投资控股集团股份有限公司#2019,2020-03-31__上海绿庭投资控股集团股份有限公司__900919__绿庭投资__2019年__年度报告.pdf,data/2020-03-31__上海绿庭投资控股集团股份有限公司__900919__绿庭投资__2019年__年度报告.pdf,上海绿庭投资控股集团股份有限公司2019年研发人员数是什么?
matched,2760,安徽新华传媒股份有限公司,安徽新华传媒股份有限公司,2019,安徽新华传媒股份有限公司#2019,2020-04-18__安徽新华传媒股份有限公司__601801__皖新传媒__2019年__年度报告.pdf,data/2020-04-18__安徽新华传媒股份有限公司__601801__皖新传媒__2019年__年度报告.pdf,2019年安徽新华传媒股份有限公司财务费用是多少元?
matched,2761,深圳市强瑞精密技术股份有限公司,深圳市强瑞精密技术股份有限公司,2021,深圳市强瑞精密技术股份有限公司#2021,2022-04-19__深圳市强瑞精密技术股份有限公司__301128__强瑞技术__2021年__年度报告.pdf,data/2022-04-19__深圳市强瑞精密技术股份有限公司__301128__强瑞技术__2021年__年度报告.pdf,深圳市强瑞精密技术股份有限公司在2021年的营业利润是多少元?
matched,2762,北新集团建材股份有限公司,北新集团建材股份有限公司,2019,北新集团建材股份有限公司#2019,2020-03-21__北新集团建材股份有限公司__000786__北新建材__2019年__年度报告.pdf,data/2020-03-21__北新集团建材股份有限公司__000786__北新建材__2019年__年度报告.pdf,2019年北新集团建材股份有限公司证券代码是什么?
matched,2763,南通国盛智能科技集团股份有限公司,南通国盛智能科技集团股份有限公司,2020,南通国盛智能科技集团股份有限公司#2020,2021-04-13__南通国盛智能科技集团股份有限公司__688558__国盛智科__2020年__年度报告.pdf,data/2021-04-13__南通国盛智能科技集团股份有限公司__688558__国盛智科__2020年__年度报告.pdf,南通国盛智能科技集团股份有限公司2020年的营业收入是多少元?
matched,2769,利亚德光电股份有限公司,利亚德光电股份有限公司,2019,利亚德光电股份有限公司#2019,2020-04-10__利亚德光电股份有限公司__300296__利亚德__2019年__年度报告.pdf,data/2020-04-10__利亚德光电股份有限公司__300296__利亚德__2019年__年度报告.pdf,利亚德光电股份有限公司在2019年的公司网址是什么?
matched,2770,快意电梯股份有限公司,快意电梯股份有限公司,2019,快意电梯股份有限公司#2019,2020-04-03__快意电梯股份有限公司__002774__快意电梯__2019年__年度报告.pdf,data/2020-04-03__快意电梯股份有限公司__002774__快意电梯__2019年__年度报告.pdf,快意电梯股份有限公司在2019年的研发人员数量是多少?
matched,2772,广东超华科技股份有限公司,广东超华科技股份有限公司,2020,广东超华科技股份有限公司#2020,2021-02-27__广东超华科技股份有限公司__002288__超华科技__2020年__年度报告.pdf,data/2021-02-27__广东超华科技股份有限公司__002288__超华科技__2020年__年度报告.pdf,根据2020年的年报，超华科技的博士及以上人数是什么?
matched,2773,博士眼镜连锁股份有限公司,博士眼镜连锁股份有限公司,2019,博士眼镜连锁股份有限公司#2019,2020-04-15__博士眼镜连锁股份有限公司__300622__博士眼镜__2019年__年度报告.pdf,data/2020-04-15__博士眼镜连锁股份有限公司__300622__博士眼镜__2019年__年度报告.pdf,2019年博士眼镜连锁股份有限公司电子信箱是什么?
matched,2774,天津海泰科技发展股份有限公司,天津海泰科技发展股份有限公司,2019,天津海泰科技发展股份有限公司#2019,2020-04-10__天津海泰科技发展股份有限公司__600082__海泰发展__2019年__年度报告.pdf,data/2020-04-10__天津海泰科技发展股份有限公司__600082__海泰发展__2019年__年度报告.pdf,请问天津海泰科技发展股份有限公司在2019年的办公地址是什么？
matched,2777,中国能源建设股份有限公司,中国能源建设股份有限公司,2021,中国能源建设股份有限公司#2021,2022-03-30__中国能源建设股份有限公司__601868__中国能建__2021年__年度报告.pdf,data/2022-03-30__中国能源建设股份有限公司__601868__中国能建__2021年__年度报告.pdf,2021年中国能建的每股经营现金流量是多少元?
matched,2778,浙江杭可科技股份有限公司,浙江杭可科技股份有限公司,2020,浙江杭可科技股份有限公司#2020,2021-04-16__浙江杭可科技股份有限公司__688006__杭可科技__2020年__年度报告.pdf,data/2021-04-16__浙江杭可科技股份有限公司__688006__杭可科技__2020年__年度报告.pdf,杭可科技2020年营业税金及附加是多少元?
matched,2779,天津天保基建股份有限公司,天津天保基建股份有限公司,2019,天津天保基建股份有限公司#2019,2020-03-20__天津天保基建股份有限公司__000965__天保基建__2019年__年度报告.pdf,data/2020-03-20__天津天保基建股份有限公司__000965__天保基建__2019年__年度报告.pdf,2019年天津天保基建股份有限公司证券代码是什么?
matched,2780,湖北五方光电股份有限公司,湖北五方光电股份有限公司,2020,湖北五方光电股份有限公司#2020,2021-03-26__湖北五方光电股份有限公司__002962__五方光电__2020年__年度报告.pdf,data/2021-03-26__湖北五方光电股份有限公司__002962__五方光电__2020年__年度报告.pdf,湖北五方光电股份有限公司在2020年的管理费用是多少元?
matched,2782,深圳市新星轻合金材料股份有限公司,深圳市新星轻合金材料股份有限公司,2021,深圳市新星轻合金材料股份有限公司#2021,2022-04-26__深圳市新星轻合金材料股份有限公司__603978__深圳新星__2021年__年度报告.pdf,data/2022-04-26__深圳市新星轻合金材料股份有限公司__603978__深圳新星__2021年__年度报告.pdf,2021年深圳新星货币资金是多少元?
matched,2785,威创集团股份有限公司,威创集团股份有限公司,2019,威创集团股份有限公司#2019,2020-04-18__威创集团股份有限公司__002308__威创股份__2019年__年度报告.pdf,data/2020-04-18__威创集团股份有限公司__002308__威创股份__2019年__年度报告.pdf,2019年威创股份所得税费用是多少元?
matched,2786,广州天赐高新材料股份有限公司,广州天赐高新材料股份有限公司,2020,广州天赐高新材料股份有限公司#2020,2021-03-25__广州天赐高新材料股份有限公司__002709__天赐材料__2020年__年度报告.pdf,data/2021-03-25__广州天赐高新材料股份有限公司__002709__天赐材料__2020年__年度报告.pdf,2020年广州天赐高新材料股份有限公司的投资收益是多少元？
matched,2787,贵州钢绳股份有限公司,贵州钢绳股份有限公司,2020,贵州钢绳股份有限公司#2020,2021-03-27__贵州钢绳股份有限公司__600992__贵绳股份__2020年__年度报告.pdf,data/2021-03-27__贵州钢绳股份有限公司__600992__贵绳股份__2020年__年度报告.pdf,贵绳股份2020年管理费用是多少元?
matched,2792,广东南方新媒体股份有限公司,广东南方新媒体股份有限公司,2021,广东南方新媒体股份有限公司#2021,2022-04-28__广东南方新媒体股份有限公司__300770__新媒股份__2021年__年度报告.pdf,data/2022-04-28__广东南方新媒体股份有限公司__300770__新媒股份__2021年__年度报告.pdf,2021年广东南方新媒体股份有限公司应付职工薪酬是多少元?
matched,2795,山东中农联合生物科技股份有限公司,山东中农联合生物科技股份有限公司,2020,山东中农联合生物科技股份有限公司#2020,2021-04-29__山东中农联合生物科技股份有限公司__003042__中农联合__2020年__年度报告.pdf,data/2021-04-29__山东中农联合生物科技股份有限公司__003042__中农联合__2020年__年度报告.pdf,中农联合在2020年的博士及以上人数是多少?
matched,2798,江西新余国科科技股份有限公司,江西新余国科科技股份有限公司,2019,江西新余国科科技股份有限公司#2019,2020-04-16__江西新余国科科技股份有限公司__300722__新余国科__2019年__年度报告.pdf,data/2020-04-16__江西新余国科科技股份有限公司__300722__新余国科__2019年__年度报告.pdf,2019年新余国科的电子信箱是什么?
matched,2805,上海昊海生物科技股份有限公司,上海昊海生物科技股份有限公司,2019,上海昊海生物科技股份有限公司#2019,2020-04-15__上海昊海生物科技股份有限公司__688366__昊海生科__2019年__年度报告.pdf,data/2020-04-15__上海昊海生物科技股份有限公司__688366__昊海生科__2019年__年度报告.pdf,上海昊海生物科技股份有限公司2019年的职工总数是什么？
matched,2814,东吴证券股份有限公司,东吴证券股份有限公司,2021,东吴证券股份有限公司#2021,2022-04-09__东吴证券股份有限公司__601555__东吴证券__2021年__年度报告.pdf,data/2022-04-09__东吴证券股份有限公司__601555__东吴证券__2021年__年度报告.pdf,东吴证券股份有限公司2021年利息支出是多少元?
matched,2815,深圳市翔丰华科技股份有限公司,深圳市翔丰华科技股份有限公司,2020,深圳市翔丰华科技股份有限公司#2020,2023-04-28__深圳市翔丰华科技股份有限公司__300890__翔丰华__2020年__年度报告.pdf,data/2023-04-28__深圳市翔丰华科技股份有限公司__300890__翔丰华__2020年__年度报告.pdf,2020年深圳市翔丰华科技股份有限公司综合收益总额是多少元?
matched,2818,烟台中宠食品股份有限公司,烟台中宠食品股份有限公司,2019,烟台中宠食品股份有限公司#2019,2020-04-08__烟台中宠食品股份有限公司__002891__中宠股份__2019年__年度报告.pdf,data/2020-04-08__烟台中宠食品股份有限公司__002891__中宠股份__2019年__年度报告.pdf,烟台中宠食品股份有限公司2019年的办公地址是什么？
matched,2820,宁波波导股份有限公司,宁波波导股份有限公司,2019,宁波波导股份有限公司#2019,2020-03-17__宁波波导股份有限公司__600130__波导股份__2019年__年度报告.pdf,data/2020-03-17__宁波波导股份有限公司__600130__波导股份__2019年__年度报告.pdf,宁波波导股份有限公司在2019年的证券简称是什么?
matched,2823,深圳市民德电子科技股份有限公司,深圳市民德电子科技股份有限公司,2021,深圳市民德电子科技股份有限公司#2021,2022-03-31__深圳市民德电子科技股份有限公司__300656__民德电子__2021年__年度报告.pdf,data/2022-03-31__深圳市民德电子科技股份有限公司__300656__民德电子__2021年__年度报告.pdf,2021年民德电子每股经营现金流量是多少元?
matched,2824,江苏法尔胜股份有限公司,江苏法尔胜股份有限公司,2020,江苏法尔胜股份有限公司#2020,2021-03-27__江苏法尔胜股份有限公司__000890__法尔胜__2020年__年度报告.pdf,data/2021-03-27__江苏法尔胜股份有限公司__000890__法尔胜__2020年__年度报告.pdf,2020年江苏法尔胜股份有限公司管理费用是多少元?
